model,epoch,train_loss,train_acc,test_loss,test_acc,epoch_time_sec,lr
Swin-Tiny pretrained cached-head,49,0.5068042669296264,100.0,1.8735472030639648,59.6,0.03383016586303711,0.000125
Swin-Tiny pretrained cached-head,50,0.5064738903045655,100.0,1.8740110740661622,59.6,0.04940938949584961,0.000125
Swin-Tiny pretrained cached-head,51,0.5061561861038208,100.0,1.874484927177429,59.4,0.05023550987243652,0.000125
Swin-Tiny pretrained cached-head,52,0.505824718952179,100.0,1.8748565063476563,59.5,0.04803299903869629,0.000125
Swin-Tiny pretrained cached-head,53,0.5055086736679077,100.0,1.8753376512527467,59.5,0.0352628231048584,0.000125
Swin-Tiny pretrained cached-head,54,0.505178927898407,100.0,1.875736400604248,59.5,0.050713539123535156,0.000125
Swin-Tiny pretrained cached-head,55,0.5048642683029175,100.0,1.8762633800506592,59.5,0.03274869918823242,0.000125
Swin-Tiny pretrained cached-head,56,0.5045405173301697,100.0,1.876740613937378,59.5,0.04994082450866699,6.25e-05
Swin-Tiny pretrained cached-head,57,0.5042331190109253,100.0,1.8769552164077759,59.5,0.04834699630737305,6.25e-05
Swin-Tiny pretrained cached-head,58,0.5040698080062866,100.0,1.8771677017211914,59.5,0.03508710861206055,6.25e-05
Swin-Tiny pretrained cached-head,59,0.5039096207618713,100.0,1.8774286193847656,59.5,0.04949235916137695,6.25e-05
Swin-Tiny pretrained cached-head,60,0.5037487716674804,100.0,1.8775892906188965,59.4,0.04909944534301758,6.25e-05
Swin-Tiny pretrained cached-head,61,0.5035914587974548,100.0,1.8777819786071777,59.4,0.0465848445892334,6.25e-05
Swin-Tiny pretrained cached-head,62,0.5034203338623047,100.0,1.877972029685974,59.4,0.03854036331176758,6.25e-05
Swin-Tiny pretrained cached-head,63,0.5032569651603699,100.0,1.8782192630767822,59.4,0.05954122543334961,6.25e-05
Swin-Tiny pretrained cached-head,64,0.5030945115089417,100.0,1.878474235534668,59.4,0.04032444953918457,6.25e-05
Swin-Tiny pretrained cached-head,65,0.5029308161735535,100.0,1.878725336074829,59.5,0.0739593505859375,6.25e-05
Swin-Tiny pretrained cached-head,66,0.5027649583816528,100.0,1.8789767894744873,59.4,0.042586326599121094,6.25e-05
Swin-Tiny pretrained cached-head,67,0.5026007866859437,100.0,1.8792157640457154,59.5,0.04365682601928711,3.125e-05
Swin-Tiny pretrained cached-head,68,0.5024415383338928,100.0,1.8793492908477782,59.5,0.04003643989562988,3.125e-05
Swin-Tiny pretrained cached-head,69,0.5023605289459229,100.0,1.8794707555770873,59.5,0.05272626876831055,3.125e-05
Swin-Tiny pretrained cached-head,70,0.5022748813629151,100.0,1.8795954599380493,59.5,0.04675793647766113,3.125e-05
Swin-Tiny pretrained cached-head,71,0.5021929621696473,100.0,1.8797532482147217,59.5,0.04162311553955078,3.125e-05
Swin-Tiny pretrained cached-head,72,0.5021081442832946,100.0,1.8798676052093506,59.5,0.04196524620056152,3.125e-05
Swin-Tiny pretrained cached-head,73,0.5020239906311035,100.0,1.8799937801361084,59.5,0.048711538314819336,3.125e-05
Swin-Tiny pretrained cached-head,74,0.5019370698928833,100.0,1.8801402673721312,59.5,0.034520626068115234,3.125e-05
Swin-Tiny pretrained cached-head,75,0.5018523497581482,100.0,1.8802392377853394,59.5,0.050305843353271484,3.125e-05
Swin-Tiny pretrained cached-head,76,0.5017656736373901,100.0,1.880386692047119,59.5,0.04970884323120117,3.125e-05
Swin-Tiny pretrained cached-head,77,0.5016797099113465,100.0,1.8805337314605712,59.5,0.03342461585998535,3.125e-05
Swin-Tiny pretrained cached-head,78,0.501592429637909,100.0,1.8806496286392211,59.5,0.057968854904174805,1.5625e-05
Swin-Tiny pretrained cached-head,79,0.5015115370750427,100.0,1.880692232131958,59.6,0.04270362854003906,1.5625e-05
Swin-Tiny pretrained cached-head,80,0.5014675145149231,100.0,1.8807753086090089,59.6,0.03264307975769043,1.5625e-05
Swin-Tiny pretrained cached-head,81,0.5014227209091187,100.0,1.880835615158081,59.6,0.03459978103637695,1.5625e-05
Swin-Tiny pretrained cached-head,82,0.5013777017593384,100.0,1.8809108200073241,59.6,0.05008697509765625,1.5625e-05
Swin-Tiny pretrained cached-head,83,0.5013334083557129,100.0,1.8809852867126464,59.6,0.05007791519165039,1.5625e-05
Swin-Tiny pretrained cached-head,84,0.5012884135246277,100.0,1.8810355587005616,59.6,0.04857158660888672,1.5625e-05
Swin-Tiny pretrained cached-head,85,0.501243857383728,100.0,1.8811126909255982,59.6,0.03471827507019043,1.5625e-05
Swin-Tiny pretrained cached-head,86,0.5011996107101441,100.0,1.8811786518096925,59.6,0.04994511604309082,1.5625e-05
Swin-Tiny pretrained cached-head,87,0.5011526985168457,100.0,1.881248628616333,59.6,0.048291921615600586,1.5625e-05
Swin-Tiny pretrained cached-head,88,0.5011073303222656,100.0,1.8813262672424316,59.6,0.03521990776062012,1.5625e-05
Swin-Tiny pretrained cached-head,89,0.5010605607032775,100.0,1.881406810760498,59.6,0.05888676643371582,7.8125e-06
Swin-Tiny pretrained cached-head,90,0.501017343044281,100.0,1.881446361541748,59.6,0.04131889343261719,7.8125e-06
Swin-Tiny pretrained cached-head,91,0.5009939889907837,100.0,1.8814773263931275,59.6,0.04993867874145508,7.8125e-06
Swin-Tiny pretrained cached-head,92,0.5009705348014831,100.0,1.8815173301696777,59.6,0.03332090377807617,7.8125e-06
Swin-Tiny pretrained cached-head,93,0.5009467778205872,100.0,1.8815506982803345,59.6,0.050069332122802734,7.8125e-06
Swin-Tiny pretrained cached-head,94,0.5009231491088867,100.0,1.881583930015564,59.6,0.05012989044189453,7.8125e-06
Swin-Tiny pretrained cached-head,95,0.5008993892669678,100.0,1.8816267290115356,59.6,0.05247807502746582,7.8125e-06
Swin-Tiny pretrained cached-head,96,0.5008756732940673,100.0,1.8816616115570068,59.6,0.030656814575195312,7.8125e-06
Swin-Tiny pretrained cached-head,97,0.5008514666557312,100.0,1.8816950540542603,59.6,0.05019402503967285,7.8125e-06
Swin-Tiny pretrained cached-head,98,0.5008272087574005,100.0,1.881738805770874,59.6,0.033287763595581055,7.8125e-06
Swin-Tiny pretrained cached-head,99,0.5008030421733857,100.0,1.8817763471603393,59.6,0.05017828941345215,7.8125e-06
Swin-Tiny pretrained cached-head,100,0.5007787442207337,100.0,1.881819480895996,59.6,0.03312873840332031,3.90625e-06
Swin-Small pretrained cached-head,1,4.153894462585449,14.6,3.4919220066070555,35.8,0.08643817901611328,0.001
Swin-Small pretrained cached-head,2,2.8170176753997804,57.05,2.67192822265625,50.9,0.09858322143554688,0.001
Swin-Small pretrained cached-head,3,1.9805435256958008,71.7,2.2094060249328615,55.7,0.08714890480041504,0.001
Swin-Small pretrained cached-head,4,1.5156986541748048,78.45,1.9681182079315185,59.6,0.08113718032836914,0.001
Swin-Small pretrained cached-head,5,1.252429780960083,83.8,1.847100435256958,61.8,0.08209514617919922,0.001
Swin-Small pretrained cached-head,6,1.0820231609344482,88.25,1.782573531150818,62.7,0.0708458423614502,0.001
Swin-Small pretrained cached-head,7,0.9645047340393066,91.2,1.7463786993026733,62.8,0.08406186103820801,0.001
Swin-Small pretrained cached-head,8,0.8787756490707398,93.3,1.7234830436706543,63.0,0.0800318717956543,0.001
Swin-Small pretrained cached-head,9,0.8089021415710449,95.35,1.7085191326141358,63.2,0.07170820236206055,0.001
Swin-Small pretrained cached-head,10,0.7562530212402344,96.7,1.6986431169509888,63.3,0.06057238578796387,0.001
Swin-Small pretrained cached-head,11,0.7153393564224243,97.5,1.6920509157180785,64.2,0.08874273300170898,0.001
Swin-Small pretrained cached-head,12,0.6809452986717224,98.5,1.6883689603805543,63.9,0.06077098846435547,0.001
Swin-Small pretrained cached-head,13,0.654099781036377,98.65,1.685677230834961,64.4,0.08302664756774902,0.001
Swin-Small pretrained cached-head,14,0.6323792505264282,98.95,1.686139108657837,64.2,0.07637524604797363,0.001
Swin-Small pretrained cached-head,15,0.6139089870452881,99.3,1.685202862739563,64.3,0.06825947761535645,0.001
Swin-Small pretrained cached-head,16,0.5987358436584472,99.45,1.6859232511520386,63.8,0.05535483360290527,0.001
Swin-Small pretrained cached-head,17,0.5861268110275268,99.45,1.685180009841919,63.9,0.06846475601196289,0.001
Swin-Small pretrained cached-head,18,0.575614182472229,99.45,1.6845600728988648,64.4,0.06460928916931152,0.001
Swin-Small pretrained cached-head,19,0.5660706367492676,99.7,1.6858977451324464,64.3,0.06670856475830078,0.001
Swin-Small pretrained cached-head,20,0.5586029796600341,99.8,1.6873858394622803,64.5,0.07386922836303711,0.001
Swin-Small pretrained cached-head,21,0.5515544824600219,99.8,1.688764973640442,64.2,0.05866384506225586,0.001
Swin-Small pretrained cached-head,22,0.5455834493637085,99.85,1.691346513748169,64.5,0.0665590763092041,0.001
Swin-Small pretrained cached-head,23,0.5402913680076599,99.85,1.694223009109497,64.6,0.07574701309204102,0.001
Swin-Small pretrained cached-head,24,0.5352868137359619,99.85,1.6946361331939697,64.9,0.06428718566894531,0.001
Swin-Small pretrained cached-head,25,0.531388617515564,99.95,1.697110011100769,64.4,0.061081647872924805,0.001
Swin-Small pretrained cached-head,26,0.527290286064148,99.95,1.699364553451538,64.3,0.08143258094787598,0.001
Swin-Small pretrained cached-head,27,0.5235880155563355,99.9,1.7023287143707275,64.4,0.07000398635864258,0.001
Swin-Small pretrained cached-head,28,0.5202157349586487,100.0,1.7052812976837157,64.5,0.07227444648742676,0.001
Swin-Small pretrained cached-head,29,0.5171439900398255,100.0,1.7070929546356202,64.4,0.07031846046447754,0.0005
Swin-Small pretrained cached-head,30,0.514500470161438,100.0,1.7082525987625121,64.4,0.062155723571777344,0.0005
Swin-Small pretrained cached-head,31,0.5131921925544739,100.0,1.7094084491729737,64.6,0.060968875885009766,0.0005
Swin-Small pretrained cached-head,32,0.5118916535377502,100.0,1.7105526599884033,64.4,0.07017278671264648,0.0005
Swin-Small pretrained cached-head,33,0.5106718192100524,100.0,1.7118382883071899,64.7,0.06865763664245605,0.0005
Swin-Small pretrained cached-head,34,0.509501567363739,100.0,1.712910120010376,64.7,0.06825685501098633,0.0005
Swin-Small pretrained cached-head,35,0.5082961149215698,100.0,1.7139870223999023,64.6,0.0689551830291748,0.0005
Swin-Small pretrained cached-head,36,0.5072135009765625,100.0,1.715249273300171,64.5,0.07270121574401855,0.0005
Swin-Small pretrained cached-head,37,0.506067852973938,100.0,1.7160667695999146,64.5,0.07828021049499512,0.0005
Swin-Small pretrained cached-head,38,0.5050175938606262,100.0,1.7174046678543091,64.5,0.07306599617004395,0.0005
Swin-Small pretrained cached-head,39,0.5039530868530273,100.0,1.7190155878067017,64.5,0.07187438011169434,0.0005
Swin-Small pretrained cached-head,40,0.502912091255188,100.0,1.7203971281051635,64.5,0.06432914733886719,0.00025
Swin-Small pretrained cached-head,41,0.5019522542953492,100.0,1.7208538417816162,64.5,0.0632319450378418,0.00025
Swin-Small pretrained cached-head,42,0.5014775485992432,100.0,1.7216360101699828,64.5,0.07715916633605957,0.00025
Swin-Small pretrained cached-head,43,0.5010065989494323,100.0,1.7222356748580934,64.5,0.09560966491699219,0.00025
Swin-Small pretrained cached-head,44,0.500518149614334,100.0,1.7228544149398803,64.5,0.07864761352539062,0.00025
Swin-Small pretrained cached-head,45,0.500040876865387,100.0,1.7236636419296265,64.5,0.06859517097473145,0.00025
Swin-Small pretrained cached-head,46,0.49958110523223875,100.0,1.7244315586090089,64.5,0.2790215015411377,0.00025
Swin-Small pretrained cached-head,47,0.4990881533622742,100.0,1.724726921081543,64.6,0.06660676002502441,0.00025
Swin-Small pretrained cached-head,48,0.4986319453716278,100.0,1.7253605861663819,64.6,0.06708788871765137,0.00025
Swin-Small pretrained cached-head,49,0.49818440890312193,100.0,1.7263681650161744,64.6,0.08259749412536621,0.00025
Swin-Small pretrained cached-head,50,0.4977159550189972,100.0,1.7270242567062377,64.8,0.06988883018493652,0.00025
Swin-Small pretrained cached-head,51,0.49727557349205015,100.0,1.7276321668624879,64.8,0.06890106201171875,0.000125
Swin-Small pretrained cached-head,52,0.4968229079246521,100.0,1.7278405714035034,64.8,0.048064470291137695,0.000125
Swin-Small pretrained cached-head,53,0.49658806705474856,100.0,1.7281602096557618,64.8,0.08622097969055176,0.000125
Swin-Small pretrained cached-head,54,0.49636464047431944,100.0,1.7285585165023805,64.8,0.06377172470092773,0.000125
Swin-Small pretrained cached-head,55,0.49614098453521727,100.0,1.7289302043914796,64.8,0.08139157295227051,0.000125
Swin-Small pretrained cached-head,56,0.49592031621932986,100.0,1.7294230442047118,64.8,0.08261251449584961,0.000125
Swin-Small pretrained cached-head,57,0.49570168781280516,100.0,1.7296757507324219,64.8,0.07079720497131348,0.000125
Swin-Small pretrained cached-head,58,0.4954703893661499,100.0,1.7299801378250121,64.7,0.06323814392089844,0.000125
Swin-Small pretrained cached-head,59,0.4952624549865723,100.0,1.7303124866485595,64.7,0.08063244819641113,0.000125
Swin-Small pretrained cached-head,60,0.4950125343799591,100.0,1.7306304225921632,64.7,0.07289934158325195,0.000125
Swin-Small pretrained cached-head,61,0.49481701231002806,100.0,1.7309879837036133,64.7,0.062082767486572266,0.000125
Swin-Small pretrained cached-head,62,0.4945682265758514,100.0,1.7313101110458373,64.7,0.10312438011169434,6.25e-05
Swin-Small pretrained cached-head,63,0.49435398054122925,100.0,1.7315315990447997,64.7,0.06332755088806152,6.25e-05
Swin-Small pretrained cached-head,64,0.4942364420890808,100.0,1.7316995811462403,64.7,0.06556558609008789,6.25e-05
Swin-Small pretrained cached-head,65,0.4941226801872253,100.0,1.7319120950698852,64.6,0.0677652359008789,6.25e-05
Swin-Small pretrained cached-head,66,0.4940149073600769,100.0,1.7321090030670165,64.6,0.06844472885131836,6.25e-05
Swin-Small pretrained cached-head,67,0.4938996140956879,100.0,1.7323590898513794,64.6,0.06577157974243164,6.25e-05
Swin-Small pretrained cached-head,68,0.49378199863433836,100.0,1.7325646133422852,64.6,0.06615614891052246,6.25e-05
Swin-Small pretrained cached-head,69,0.4936705994606018,100.0,1.7327398147583009,64.6,0.06649088859558105,6.25e-05
Swin-Small pretrained cached-head,70,0.4935540909767151,100.0,1.7328977546691895,64.6,0.05760979652404785,6.25e-05
Swin-Small pretrained cached-head,71,0.4934402425289154,100.0,1.733124526977539,64.6,0.05826139450073242,6.25e-05
Swin-Small pretrained cached-head,72,0.49332552814483643,100.0,1.7332876615524293,64.6,0.07081985473632812,6.25e-05
Swin-Small pretrained cached-head,73,0.4932065646648407,100.0,1.73348317527771,64.6,0.07160425186157227,3.125e-05
Swin-Small pretrained cached-head,74,0.4930910358428955,100.0,1.7335687437057494,64.6,0.07396745681762695,3.125e-05
Swin-Small pretrained cached-head,75,0.49303467631340026,100.0,1.7336829423904419,64.6,0.04877424240112305,3.125e-05
Swin-Small pretrained cached-head,76,0.49297628688812256,100.0,1.733763903617859,64.7,0.07729172706604004,3.125e-05
Swin-Small pretrained cached-head,77,0.4929163789749145,100.0,1.733891710281372,64.7,0.05687212944030762,3.125e-05
Swin-Small pretrained cached-head,78,0.49285545134544373,100.0,1.7340067052841186,64.7,0.06653904914855957,3.125e-05
Swin-Small pretrained cached-head,79,0.4927982678413391,100.0,1.73411292552948,64.7,0.07018089294433594,3.125e-05
Swin-Small pretrained cached-head,80,0.49273743939399717,100.0,1.734222511291504,64.7,0.06343865394592285,3.125e-05
Swin-Small pretrained cached-head,81,0.49267475032806396,100.0,1.7343271942138672,64.7,0.0653235912322998,3.125e-05
Swin-Small pretrained cached-head,82,0.4926181263923645,100.0,1.7344184703826904,64.7,0.0698540210723877,3.125e-05
Swin-Small pretrained cached-head,83,0.49255624890327454,100.0,1.734533157348633,64.7,0.07482647895812988,3.125e-05
Swin-Small pretrained cached-head,84,0.4924946813583374,100.0,1.7346406698226928,64.7,0.08005404472351074,1.5625e-05
Swin-Small pretrained cached-head,85,0.4924326462745667,100.0,1.7347079219818116,64.7,0.06046319007873535,1.5625e-05
Swin-Small pretrained cached-head,86,0.49240360903739927,100.0,1.7347874517440796,64.6,0.06545400619506836,1.5625e-05
Swin-Small pretrained cached-head,87,0.4923727035522461,100.0,1.734837984085083,64.6,0.08312559127807617,1.5625e-05
Swin-Small pretrained cached-head,88,0.4923412775993347,100.0,1.7348736333847046,64.6,0.06790661811828613,1.5625e-05
Swin-Small pretrained cached-head,89,0.49230995988845827,100.0,1.7349331216812134,64.7,0.06917643547058105,1.5625e-05
Swin-Small pretrained cached-head,90,0.4922769992351532,100.0,1.7349813451766969,64.6,0.06355118751525879,1.5625e-05
Swin-Small pretrained cached-head,91,0.4922473487854004,100.0,1.735033224105835,64.6,0.08464312553405762,1.5625e-05
Swin-Small pretrained cached-head,92,0.4922142570018768,100.0,1.7350899362564087,64.6,0.06839847564697266,1.5625e-05
Swin-Small pretrained cached-head,93,0.49218258714675905,100.0,1.7351411247253419,64.6,0.06571269035339355,1.5625e-05
Swin-Small pretrained cached-head,94,0.492149774312973,100.0,1.7352119693756103,64.6,0.08098340034484863,1.5625e-05
Swin-Small pretrained cached-head,95,0.49211753368377686,100.0,1.7352572193145752,64.6,0.07097792625427246,7.8125e-06
Swin-Small pretrained cached-head,96,0.49208519673347473,100.0,1.7352838039398193,64.6,0.06689596176147461,7.8125e-06
Swin-Small pretrained cached-head,97,0.49206862235069276,100.0,1.73531374835968,64.6,0.07883501052856445,7.8125e-06
Swin-Small pretrained cached-head,98,0.49205271911621096,100.0,1.7353426103591918,64.6,0.07382583618164062,7.8125e-06
Swin-Small pretrained cached-head,99,0.49203724002838134,100.0,1.735367914199829,64.6,0.05985140800476074,7.8125e-06
Swin-Small pretrained cached-head,100,0.4920198059082031,100.0,1.7353988265991211,64.6,0.08965158462524414,7.8125e-06
Swin scratch random init,1,4.537300861358642,1.9,4.416451713562012,2.6,135.70554995536804,0.001
Swin scratch random init,2,4.410716087341308,3.35,4.357405044555664,3.6,126.29516386985779,0.001
Swin scratch random init,3,4.349805667877197,4.0,4.3253268661499025,4.5,131.0936987400055,0.001
Swin scratch random init,4,4.28723445892334,4.7,4.2636576194763185,6.7,133.86083269119263,0.001
Swin scratch random init,5,4.248203701019287,5.85,4.23904630279541,6.9,139.25952911376953,0.001
Swin scratch random init,6,4.193474391937256,6.15,4.251448165893555,6.1,132.71345591545105,0.001
Swin scratch random init,7,4.142241714477539,7.1,4.217600833892822,6.3,134.9892852306366,0.001
Swin scratch random init,8,4.101565874099731,7.6,4.196696437835693,7.9,139.6428406238556,0.001
Swin scratch random init,9,4.091454196929932,7.35,4.1901080017089845,6.8,135.82985663414001,0.001
Swin scratch random init,10,4.04607841873169,9.05,4.23888703918457,7.7,139.359441280365,0.001
Swin scratch random init,11,3.982609817504883,10.5,4.123458503723144,8.2,141.22369956970215,0.001
Swin scratch random init,12,3.980384746551514,9.35,4.159075756072998,7.6,143.31328654289246,0.001
Swin scratch random init,13,3.911461954116821,10.3,4.147945472717285,8.1,142.92566204071045,0.001
Swin scratch random init,14,3.856157283782959,11.25,4.190635288238526,8.0,141.42708134651184,0.001
Swin scratch random init,15,3.8388167972564697,12.6,4.175560836791992,7.8,140.21886563301086,0.001
