epoch,train_loss,val_loss,train_acc,val_acc
1,1.7341406282424927,1.8209943075180053,0.3587,0.3525
2,1.4348663511276245,1.5035712842941285,0.4711,0.4575
3,1.2522215898513793,1.4195064859390258,0.5408,0.483
4,1.1668704425811767,1.4630182981491089,0.5796,0.491
5,1.0226787023544313,1.3160579376220702,0.6358,0.5535
6,0.9087143798828125,1.1976157855987548,0.6761,0.588
7,0.8425369443893432,1.254668381690979,0.6997,0.568
8,0.7720200723648071,1.1731411943435668,0.7279,0.6005
9,0.708624438381195,1.125566828727722,0.751,0.6135
10,0.5993342115402222,1.0977841663360595,0.7892,0.6175
11,0.6058804426193237,1.2049407463073731,0.7862,0.6165
12,0.4952811175823212,1.2572306404113769,0.8311,0.596
13,0.4440662433624268,1.32307972240448,0.8513,0.6015
14,0.4141017514228821,1.1320677671432495,0.8617,0.642
15,0.32573243117332457,1.2203021955490112,0.8926,0.64
16,0.23433260328769684,1.126625828742981,0.929,0.663
17,0.17538010759353637,1.2013166284561156,0.9516,0.651
18,0.16322556660175325,1.1751042385101318,0.9518,0.662
19,0.11233477954864501,1.223878499031067,0.9732,0.6635
20,0.16408115092515946,1.2062928657531737,0.9495,0.67
21,0.08700658494234086,1.1371066026687622,0.9781,0.676
22,0.05205678095817566,1.1429416637420655,0.9915,0.6895
23,0.04874822897911072,1.13498637008667,0.9915,0.6905
24,0.06461811060905456,1.2478765687942506,0.987,0.676
25,0.05250261282920837,1.1835688915252685,0.9896,0.6875
26,0.03248654378727078,1.172132568359375,0.9961,0.687
27,0.023844583630561828,1.1698132219314574,0.9985,0.6885
28,0.037069847893714904,1.231998396873474,0.9949,0.683
29,0.026500950241088866,1.2182869176864624,0.9979,0.6815
30,0.021196771001815797,1.195131435394287,0.9989,0.6865
31,0.016880596685409546,1.195670901298523,0.9991,0.687
32,0.020923693299293517,1.219448947906494,0.9985,0.681
33,0.01886491832733154,1.214773196220398,0.9994,0.6815
34,0.015394327211380005,1.223713857650757,0.9995,0.682
35,0.013853131687641143,1.205280909538269,0.9998,0.682
36,0.013389866143465042,1.1979079933166503,0.9997,0.6875
37,0.012472619581222534,1.2045743255615233,0.9997,0.6875
38,0.012423026376962661,1.214577218055725,1.0,0.6875
39,0.012255303621292114,1.2205328788757324,0.9997,0.685
40,0.012493938624858857,1.232337266921997,0.9998,0.68
41,0.011805866783857345,1.2248598232269288,0.9998,0.6795
42,0.01143512531220913,1.2212839336395265,0.9999,0.6835
43,0.011592141604423524,1.2164465560913087,0.9999,0.6835
44,0.011267567905783654,1.2268903017044068,0.9999,0.6865
45,0.01086939388513565,1.2180582637786865,0.9998,0.688
46,0.010847542458772659,1.2313439140319824,0.9998,0.683
47,0.010817179715633393,1.226849681854248,0.9999,0.685
48,0.010663895034790039,1.2394945888519286,0.9998,0.6885
49,0.009947750008106231,1.236508331298828,1.0,0.684
50,0.010970436179637909,1.2362488288879394,0.9998,0.682
